#Locus	Reads	Rep-total	DicerCall
Chr4:17128323-17128336	2	1.200	N
Chr4:17130051-17130123	10465	962.780	N
Chr4:17149471-17149561	407	168.294	N
Chr4:17156141-17156155	0	0.000	N
Chr4:17162673-17162686	0	0.000	N
Chr4:17168065-17168079	9	0.692	N
Chr4:17171210-17171224	20	6.666	N
Chr4:17190612-17190629	1	1.000	N
Chr4:17205475-17205490	24	19.399	N
Chr4:17212215-17212229	3	3.000	N
Chr4:17212438-17212463	5	5.000	24
Chr4:17212949-17213045	7	6.334	N
Chr4:17213956-17214176	41	39.499	24
Chr4:17227861-17227875	6	1.500	N
Chr4:17232538-17232552	92	18.400	N
Chr4:17235513-17235528	12	5.633	N
Chr4:17249443-17249601	45	40.626	24
Chr4:17251188-17251204	49	36.000	N
Chr4:17252589-17252605	14	9.463	N
Chr4:17271069-17271083	8	5.250	N
Chr4:17276679-17276774	406	94.842	N
Chr4:17280973-17281003	23	20.571	N
Chr4:17282529-17282535	7	7.000	N
Chr4:17287466-17287481	65	39.000	N
Chr4:17290841-17290855	6	2.910	N
Chr4:17293458-17293472	1	0.333	N
Chr4:17294292-17294307	12	4.417	N
Chr4:17299841-17299855	7	2.333	N
Chr4:17311209-17311224	4	1.000	N
Chr4:17311955-17311973	123	106.260	N
Chr4:17312258-17312275	78	38.969	N
Chr4:17317181-17317238	24	24.000	24
Chr4:17319698-17319713	34	25.167	N
Chr4:17321560-17321574	1	0.200	N
Chr4:17324845-17324861	4	1.833	N
Chr4:17339478-17339478	3	3.000	24
Chr4:17339680-17340244	34	29.250	24
Chr4:17340462-17340469	1	1.000	23
Chr4:17344043-17344057	4	0.561	N
Chr4:17348888-17348902	109	58.500	N
Chr4:17349796-17349811	35	28.851	N
Chr4:17351765-17351780	2	0.667	N
Chr4:17354002-17354018	0	0.000	N
Chr4:17354439-17354440	0	0.000	N
Chr4:17355376-17355393	2	1.000	N
Chr4:17355751-17355754	1	1.000	N
Chr4:17357272-17357288	33	22.229	N
Chr4:17357913-17357929	4	3.030	N
Chr4:17384642-17384656	460	226.228	N
Chr4:17385250-17385263	11	11.000	N
Chr4:17394324-17394395	32	32.000	24
Chr4:17394809-17394956	14	8.100	24
Chr4:17404251-17404446	152	122.664	23
Chr4:17405598-17405611	5	1.772	N
Chr4:17413078-17413250	40	38.032	24
Chr4:17414452-17414604	65	45.669	N
Chr4:17420407-17420422	7	4.976	N
Chr4:17448563-17448584	4	0.718	N
Chr4:17448785-17449333	50	20.875	24
Chr4:17449730-17449865	12	6.391	24
Chr4:17450086-17450109	4	2.333	24
Chr4:17450314-17450376	3	0.733	23
Chr4:17450610-17450611	5	3.700	24
Chr4:17450852-17450889	4	2.333	24
Chr4:17463297-17463311	25	2.778	N
Chr4:17466624-17466638	34	4.389	N
Chr4:17477271-17477286	23	9.140	N
Chr4:17479642-17479656	6	0.857	N
Chr4:17482051-17482063	6	0.989	N
Chr4:17488243-17488258	15	2.042	N
Chr4:17496228-17496244	98	30.997	N
Chr4:17500804-17500878	13779	2076.495	N
Chr4:17501344-17501379	21	19.666	24
Chr4:17501956-17502202	25	21.835	24
Chr4:17510658-17510674	6	2.584	N
Chr4:17511567-17511716	134	134.000	24
Chr4:17514113-17514128	3	3.000	N
Chr4:17531919-17531935	12	11.333	N
Chr4:17534545-17534567	1	1.000	23
Chr4:17541279-17541482	12	1.916	N
Chr4:17546055-17546071	15	7.500	N
Chr4:17548207-17548221	5	5.000	N
Chr4:17550108-17550123	6	1.559	N
Chr4:17554646-17554660	12	1.822	N
Chr4:17555274-17555300	3	3.000	22
Chr4:17558654-17558671	126	70.661	N
Chr4:17559505-17559519	10	10.000	N
Chr4:17572707-17572721	73	73.000	N
Chr4:17581337-17581353	9	4.150	N
Chr4:17592389-17592403	11	11.000	N
Chr4:17604496-17604512	19	6.126	N
Chr4:17607659-17607673	7	1.400	N
Chr4:17610407-17610423	455	200.337	N
Chr4:17611292-17611308	14	6.495	N
Chr4:17612637-17612651	4	3.062	N
Chr4:17614417-17614419	3	2.000	N
Chr4:17616381-17616445	25	25.000	24
Chr4:17624674-17625115	285	187.900	24
Chr4:17625942-17625957	1	0.125	N
Chr4:17628868-17628884	1	0.500	N
Chr4:17638236-17638377	22	12.934	24
Chr4:17651544-17651558	4	1.000	N
Chr4:17654883-17655064	89	49.270	24
Chr4:17655396-17655406	5	0.565	23
Chr4:17655909-17655998	14	6.244	24
Chr4:17658460-17658476	0	0.000	N
Chr4:17659953-17659967	40	8.132	N
Chr4:17679474-17679489	2	0.643	N
Chr4:17682910-17682926	4	0.533	N
Chr4:17683776-17683789	1	0.143	N
Chr4:17684663-17684678	3	2.333	N
Chr4:17692227-17692242	120	32.604	N
Chr4:17704815-17704829	25	9.000	N
Chr4:17708344-17708358	31	5.534	N
Chr4:17709087-17709102	19	17.666	N
Chr4:17711819-17711941	245	243.506	24
Chr4:17712312-17712438	4	2.000	23
Chr4:17713195-17713385	12	7.560	N
Chr4:17714835-17715231	5	4.250	23
Chr4:17715908-17716078	2	1.167	N
Chr4:17716834-17716945	8	4.000	24
Chr4:17722310-17722326	501	115.280	N
Chr4:17726125-17726140	3	1.500	N
Chr4:17727656-17727671	2	0.250	N
Chr4:17740026-17740042	12	4.859	N
Chr4:17740566-17740582	32	8.851	N
Chr4:17740925-17740947	12	12.000	23
Chr4:17743905-17743919	42	42.000	N
Chr4:17765428-17765445	185	166.999	N
Chr4:17765792-17765806	2	2.000	N
Chr4:17789472-17789751	256	222.080	24
Chr4:17794515-17794529	5	0.384	N
Chr4:17804506-17804746	11	4.666	23
Chr4:17805070-17805103	13	4.584	24
Chr4:17821831-17821845	3	0.733	N
Chr4:17825496-17825507	2	1.333	N
Chr4:17829796-17829806	1	1.000	21
Chr4:17831966-17832573	22	21.166	N
Chr4:17832823-17832844	5	5.000	N
Chr4:17833056-17833533	44	28.050	N
Chr4:17833741-17833865	7	7.000	N
Chr4:17834083-17834289	9	8.500	N
Chr4:17837619-17837712	45	45.000	24
Chr4:17838382-17838399	20	7.062	N
Chr4:17844817-17844834	85	81.999	N
Chr4:17848225-17848240	6	2.500	N
Chr4:17850493-17850507	0	0.000	N
Chr4:17853836-17853850	8	1.000	N
Chr4:17859815-17859828	9	8.200	N
Chr4:17885027-17885087	4	1.254	23
Chr4:17894109-17894123	3	2.333	N
Chr4:17900797-17900811	1	0.125	N
Chr4:17909085-17909094	0	0.000	N
Chr4:17912035-17912047	1	1.000	N
Chr4:17927819-17927832	0	0.000	N
Chr4:17933829-17933843	7	1.000	N
Chr4:17937979-17937993	4	4.000	N
Chr4:17957704-17957718	3	1.200	N
Chr4:17961554-17961569	4	2.000	N
Chr4:17967961-17967976	5	2.300	N
Chr4:17971772-17971786	9	0.281	N
Chr4:17979264-17979278	2	0.667	N
Chr4:17985771-17985788	40	12.952	N
Chr4:17986110-17986125	36	17.334	N
Chr4:18013274-18013288	16	15.000	N
Chr4:18019040-18019158	40	20.472	N
Chr4:18024367-18024383	3	1.333	N
Chr4:18058297-18058312	20	14.584	N
Chr4:18063744-18063760	30	13.701	N
Chr4:18067252-18067267	10	6.667	N
Chr4:18074980-18074996	20	7.810	N
Chr4:18083704-18083717	1	1.000	20
Chr4:18087240-18087405	7	2.250	21
Chr4:18092864-18092880	15	9.528	N
Chr4:18096871-18096901	3	3.000	N
Chr4:18097606-18097787	10	6.000	N
Chr4:18097994-18098492	32	32.000	N
Chr4:18106903-18106919	52	39.109	N
Chr4:18110402-18110416	1	0.200	N
Chr4:18124133-18124147	4	4.000	N
Chr4:18129329-18129344	4	0.809	N
Chr4:18135844-18135858	8	6.450	N
Chr4:18145904-18145918	1	1.000	N
Chr4:18147818-18147832	2	1.000	N
Chr4:18150916-18150932	13	11.444	N
Chr4:18155603-18155618	4	1.600	N
Chr4:18160613-18160629	3	0.633	N
Chr4:18163612-18163982	18	18.000	N
Chr4:18164189-18165215	64	63.334	N
Chr4:18165556-18165835	470	404.341	N
Chr4:18172535-18172550	5	2.333	N
Chr4:18182284-18182520	45	45.000	24
Chr4:18201373-18201764	14	10.532	N
Chr4:18202079-18202086	0	0.000	N
Chr4:18215505-18215507	0	0.000	N
Chr4:18215930-18216311	35	31.594	N
Chr4:18216639-18216688	31	29.667	N
Chr4:18216897-18217449	34	32.667	N
Chr4:18222330-18222344	8	1.600	N
Chr4:18225604-18225619	13	11.200	N
Chr4:18232310-18233016	185	148.407	24
Chr4:18234045-18234059	12	1.091	N
Chr4:18236325-18236359	10	10.000	N
Chr4:18236863-18236877	8	1.000	N
Chr4:18247888-18248255	9	3.032	24
Chr4:18249672-18249718	3	0.650	23
Chr4:18251415-18251624	149	96.820	24
Chr4:18254986-18255072	152	46.314	N
Chr4:18257013-18257080	51	51.000	24
Chr4:18257806-18257822	2	1.200	N
Chr4:18271723-18271738	76	37.749	N
Chr4:18274422-18274539	41	36.166	N
Chr4:18274766-18274901	13	11.027	N
Chr4:18280297-18280301	1	1.000	21
Chr4:18280555-18280898	81	81.000	24
Chr4:18284449-18284535	12	5.417	N
Chr4:18293778-18293835	1354	201.475	N
Chr4:18304891-18305716	1017	837.194	N
Chr4:18325464-18325478	2	0.222	N
Chr4:18326990-18326992	6	4.500	N
Chr4:18350189-18350204	72	45.670	N
Chr4:18350722-18350736	1	0.100	N
Chr4:18361978-18362124	126	126.000	23
Chr4:18369118-18369132	119	40.163	N
Chr4:18371538-18371561	13	13.000	N
Chr4:18377747-18377877	30	17.268	24
Chr4:18381438-18381452	0	0.000	N
Chr4:18384585-18384602	44	22.427	N
Chr4:18386032-18386046	0	0.000	N
Chr4:18395065-18395129	37	19.151	N
Chr4:18399889-18399904	2	0.667	N
Chr4:18411265-18411340	98	12.622	N
Chr4:18411719-18411905	103	102.331	24
Chr4:18417667-18417865	26	10.473	N
Chr4:18419837-18419852	16	2.946	N
Chr4:18421981-18421995	4	1.000	N
Chr4:18423560-18423577	16	3.310	N
Chr4:18425753-18425783	13	12.333	24
Chr4:18426145-18426275	38	16.785	23
Chr4:18426592-18426662	22	12.412	24
Chr4:18430023-18430037	14	4.999	N
Chr4:18432326-18432340	1	1.000	N
Chr4:18433324-18433441	7	5.750	N
Chr4:18441118-18441134	276	48.328	N
Chr4:18447343-18447358	7	2.888	N
Chr4:18447882-18447900	320	258.592	N
Chr4:18448714-18448728	2	0.146	N
Chr4:18457210-18457212	0	0.000	N
Chr4:18460291-18460306	1	1.000	N
Chr4:18468806-18468820	9	2.264	N
Chr4:18471009-18471023	5	1.143	N
Chr4:18482174-18482212	2	2.000	24
Chr4:18492483-18492501	15	3.750	N
Chr4:18494916-18494931	19	6.916	N
Chr4:18498887-18499155	14	7.683	24
Chr4:18501729-18501784	10	1.787	N
Chr4:18504617-18504631	20	5.400	N
Chr4:18506012-18506026	0	0.000	N
Chr4:18520838-18520852	3	3.000	N
Chr4:18529714-18529732	5	5.000	N
Chr4:18532379-18532618	103	50.305	24
Chr4:18533424-18533638	103	64.426	24
Chr4:18534018-18534033	68	18.700	N
Chr4:18535531-18535545	1	0.250	N
Chr4:18539753-18539768	0	0.000	N
Chr4:18540856-18540874	26	7.587	N
Chr4:18542171-18542227	19	1.303	N
Chr4:18546363-18546380	8	2.375	N
Chr4:18550766-18550781	19	15.249	N
Chr4:18553105-18553119	11	9.254	N
Chr4:18555669-18555685	5	5.000	N
Chr4:18556006-18556206	2	2.000	22
Chr4:18558009-18558015	4	4.000	N
Chr4:18558658-18558676	3	3.000	N
Chr4:18575493-18575510	94	92.252	N
Chr4:18583047-18583310	12	11.500	N
Chr4:18584127-18584559	129	119.338	24
Chr4:18584916-18585039	32	25.226	24
Chr5:21-759	182	178.506	24
Chr5:4211-4225	12	11.500	N
Chr5:4909-4923	2	0.500	N
Chr5:28517-28575	17	6.501	24
Chr5:31304-31318	5	0.715	N
Chr5:35029-35044	7	2.000	N
Chr5:40042-40056	5	1.666	N
Chr5:50147-50161	11	2.600	N
Chr5:50757-50772	5	4.072	N
Chr5:56657-56906	221	187.607	24
Chr5:59086-59101	1	0.200	N
Chr5:64742-65090	70	38.066	24
Chr5:65441-65462	2	0.400	22
Chr5:66145-66226	25	3.293	N
Chr5:66583-66651	4	0.950	23
Chr5:67337-67501	10	2.733	24
Chr5:67901-67984	8	3.200	24
Chr5:68429-68440	0	0.000	N
Chr5:69044-69268	5	1.200	24
Chr5:69563-69580	9	1.911	N
Chr5:70023-70357	32	10.166	24
Chr5:70689-71502	90	46.386	24
Chr5:73685-73695	10	3.958	N
Chr5:85661-85676	4	4.000	N
Chr5:91074-91289	84	44.302	24
Chr5:112816-113495	264	164.868	24
Chr5:113930-113957	9	9.000	23
Chr5:115094-115108	9	2.334	N
Chr5:126443-126458	3	0.500	N
Chr5:128489-128501	3	1.321	N
Chr5:135794-136081	56	50.585	N
Chr5:136610-136661	10	10.000	24
Chr5:138060-138078	0	0.000	N
Chr5:140814-140829	44	28.332	N
Chr5:142346-142580	84	62.807	N
Chr5:146303-146377	417	413.038	N
Chr5:146621-146762	124	122.661	N
Chr5:147144-147157	2	1.125	N
Chr5:148189-148204	35	7.000	N
Chr5:150372-150427	1339	104.978	N
Chr5:152062-152076	1	0.500	N
Chr5:152828-152842	1	0.143	N
Chr5:158792-158806	8	1.278	N
Chr5:169487-169502	3	0.750	N
Chr5:172871-172874	1	1.000	20
Chr5:179211-179212	1	1.000	24
Chr5:180230-180245	1	0.250	N
Chr5:180843-180859	15	2.711	N
Chr5:184854-184881	21	6.934	N
Chr5:193255-193269	2	1.000	N
Chr5:197096-197111	2	2.000	N
Chr5:209122-209593	85	84.108	N
Chr5:209880-210328	44	43.498	N
Chr5:210813-210829	8	6.458	N
Chr5:216185-216200	5	0.867	N
Chr5:216424-216431	5	5.000	N
Chr5:241471-241485	3	3.000	N
Chr5:243701-243716	4	4.000	N
Chr5:250190-251172	335	257.046	24
Chr5:251767-251861	15	4.500	N
Chr5:253175-253186	0	0.000	N
Chr5:259807-259823	10	3.267	N
Chr5:260295-260310	2	1.000	N
Chr5:263862-263876	5	3.476	N
Chr5:264554-264571	24	16.001	N
Chr5:265037-265052	194	97.000	N
Chr5:267195-267214	17	12.233	N
Chr5:267947-267953	0	0.000	N
Chr5:268167-268181	2	0.500	N
Chr5:271008-271024	32	21.827	N
Chr5:275823-275843	2	1.333	20
Chr5:280656-280670	2	0.500	N
Chr5:284662-284921	28	28.000	24
Chr5:287537-287773	229	120.225	21
Chr5:290289-290312	3	3.000	N
Chr5:290858-291026	13	10.000	N
Chr5:297160-297174	1	0.125	N
Chr5:303054-303067	12	4.820	N
Chr5:317452-317614	179	132.371	24
Chr5:318364-318378	1	0.200	N
Chr5:325829-325842	7	5.222	N
Chr5:329459-329472	2	0.583	N
Chr5:346997-347066	47	13.710	24
Chr5:347323-347347	2	0.125	23
Chr5:347727-347788	14	7.385	24
Chr5:347996-348061	17	5.933	24
Chr5:348276-348345	5	1.834	23
Chr5:349246-349259	9	2.616	N
Chr5:349830-350301	109	60.539	24
Chr5:353877-353914	8	6.534	23
Chr5:354127-354144	1	1.000	24
Chr5:354385-355439	61	35.837	24
Chr5:355712-355938	32	10.931	24
Chr5:356166-357000	115	92.368	24
Chr5:358226-358241	7	3.500	N
Chr5:359536-359551	0	0.000	N
Chr5:363204-363221	6	1.144	N
Chr5:364000-364015	3	1.214	N
Chr5:369809-369823	0	0.000	N
Chr5:371539-371554	13	6.055	N
Chr5:388746-388761	3	0.600	N
Chr5:389891-389963	193	61.065	N
Chr5:393302-393312	0	0.000	N
Chr5:393613-393802	60	10.620	24
Chr5:394268-394380	10	7.950	24
Chr5:394630-394698	11	11.000	24
Chr5:397794-397807	0	0.000	N
Chr5:402968-402984	55	16.918	N
Chr5:415394-415408	2	2.000	N
Chr5:426393-426606	19	19.000	N
Chr5:426893-427005	8	8.000	N
Chr5:427248-427263	3	3.000	N
Chr5:449143-449156	4	1.792	N
Chr5:452004-452021	3	1.500	N
Chr5:462497-462511	3	2.333	N
Chr5:469787-469802	2	2.000	N
Chr5:472372-472386	13	1.858	N
Chr5:477993-478007	24	0.979	N
Chr5:485588-485603	14	3.200	N
Chr5:486731-487034	1083	1057.658	24
Chr5:487968-487988	0	0.000	N
Chr5:489983-490472	113	89.067	24
Chr5:490722-491058	20	14.668	24
Chr5:491682-492003	409	372.231	24
Chr5:499600-499629	11	4.833	24
Chr5:503094-503323	240	234.120	24
Chr5:506682-506866	10	8.667	N
Chr5:507119-507199	8	7.000	N
Chr5:508447-508502	100	6.790	N
Chr5:527263-527275	6	5.143	N
Chr5:530822-530892	46	3.064	N
Chr5:552254-552268	0	0.000	N
Chr5:553981-554511	36	33.584	N
Chr5:555048-555398	15	13.001	N
Chr5:555758-555774	3	3.000	N
Chr5:556267-556282	4	3.500	N
Chr5:559328-559402	1290	194.145	N
Chr5:563140-563157	9	3.125	N
Chr5:576282-576297	3	0.650	N
Chr5:576759-576773	8	1.143	N
Chr5:582346-582483	90	89.100	24
Chr5:588866-588966	67	21.393	N
Chr5:595609-595630	0	0.000	N
Chr5:596885-596906	3	1.400	N
Chr5:597939-597954	21	16.334	N
Chr5:609598-609599	4	2.000	24
Chr5:610483-610569	23	17.501	24
Chr5:611041-611060	3	1.500	21
Chr5:611656-611863	29	28.000	24
Chr5:614644-614727	63	20.790	N
Chr5:616033-616048	8	3.810	N
Chr5:621753-621768	30	5.301	N
Chr5:634931-634939	3	2.333	N
Chr5:642397-642481	68	13.818	N
Chr5:643979-644125	18	5.251	N
Chr5:660624-661228	204	188.680	24
Chr5:663354-663377	4	4.000	24
Chr5:666766-666782	1	1.000	N
Chr5:678377-678392	2	0.410	N
Chr5:693839-693860	4	3.500	N
Chr5:697997-698011	0	0.000	N
Chr5:698880-698938	14	12.501	24
Chr5:699350-699676	60	59.502	24
Chr5:701119-701305	20	20.000	24
Chr5:702334-702650	109	107.496	24
Chr5:706688-707007	67	59.489	24
Chr5:708794-708809	27	8.810	N
Chr5:710664-710679	12	5.950	N
Chr5:723694-724059	19	17.286	24
Chr5:724282-724587	33	17.648	24
Chr5:725087-725405	12	12.000	N
Chr5:725725-725748	5	4.500	24
Chr5:726038-726085	7	7.000	24
Chr5:726297-726470	11	9.334	24
Chr5:739623-739641	53	36.427	N
Chr5:743911-744146	149	98.310	24
Chr5:744357-744464	7	6.200	24
Chr5:744901-745164	21	3.037	24
Chr5:755927-755942	2	2.000	N
Chr5:765838-766139	335	264.885	24
Chr5:771948-771965	9	9.000	N
Chr5:772496-772654	17	14.958	N
Chr5:773298-773302	3	3.000	21
Chr5:786868-786921	16	16.000	24
Chr5:788379-788391	2	1.500	N
Chr5:793045-793058	2	0.400	N
Chr5:793657-793673	66	25.146	N
Chr5:795497-795512	10	2.341	N
Chr5:797982-797996	5	5.000	N
Chr5:799214-799229	0	0.000	N
Chr5:805995-806008	0	0.000	N
Chr5:834712-834726	69	19.499	N
Chr5:835566-835580	10	3.767	N
Chr5:837791-837806	13	10.750	N
Chr5:838090-838128	12	12.000	24
Chr5:839523-839551	6	6.000	24
Chr5:845998-846012	2	0.100	N
Chr5:856233-856434	22	19.562	24
Chr5:858536-858618	110	3.179	N
Chr5:862413-862469	401	23.258	N
Chr5:869264-869279	4	2.500	N
Chr5:872129-872144	5	5.000	N
Chr5:878708-878722	4	4.000	N
Chr5:897007-897373	402	400.231	21
Chr5:900617-900631	6	0.187	N
Chr5:911259-911472	43	43.000	24
Chr5:928382-928396	3	0.667	N
Chr5:943150-943358	20	12.900	N
Chr5:946928-946942	15	2.340	N
Chr5:948557-948572	24	9.833	N
Chr5:951577-951663	77	77.000	24
Chr5:952487-952501	3	2.200	N
Chr5:961349-961364	1	0.250	N
Chr5:963586-963600	10	4.000	N
Chr5:970799-970879	43	3.087	N
Chr5:974981-974996	23	16.008	N
Chr5:984367-984446	18	4.792	N
Chr5:995372-995410	20	6.666	24
Chr5:998942-999002	12	2.602	N
Chr5:1009879-1009894	28	26.152	N
Chr5:1010581-1010596	16	15.501	N
Chr5:1011024-1011038	11	1.214	N
Chr5:1011648-1011663	2	0.400	N
Chr5:1021933-1021947	23	5.518	N
Chr5:1024033-1024049	17	5.958	N
Chr5:1025706-1025723	76	14.980	N
Chr5:1026479-1027021	112	57.064	24
Chr5:1029687-1029701	16	7.411	N
Chr5:1042482-1042496	15	4.399	N
Chr5:1051896-1051909	1	0.500	N
Chr5:1061264-1061286	13	6.643	N
Chr5:1061685-1061690	0	0.000	N
Chr5:1062927-1063308	69	13.897	N
Chr5:1064033-1064093	23	21.500	24
Chr5:1064309-1064335	6	2.600	24
Chr5:1064675-1064679	0	0.000	N
Chr5:1064920-1064921	1	1.000	23
Chr5:1065133-1065711	230	82.593	24
Chr5:1066110-1066337	11	4.304	24
Chr5:1066746-1067023	11	3.570	24
Chr5:1067329-1067921	134	65.955	24
Chr5:1076018-1076032	2	0.333	N
Chr5:1088149-1088356	80	80.000	24
Chr5:1094888-1094911	8	8.000	24
Chr5:1100358-1100372	2	0.400	N
Chr5:1102102-1102117	15	1.577	N
Chr5:1104083-1104097	6	2.222	N
Chr5:1108587-1109050	98	91.787	24
Chr5:1110108-1110128	1	1.000	21
Chr5:1115394-1116246	197	161.048	24
Chr5:1123672-1123687	5	3.375	N
Chr5:1130158-1130177	2	1.250	N
Chr5:1132068-1132089	1	1.000	N
Chr5:1133185-1133211	2	2.000	N
Chr5:1134332-1134346	2	2.000	N
Chr5:1136843-1136852	0	0.000	N
Chr5:1137591-1137591	0	0.000	N
Chr5:1142218-1142234	42	20.500	N
Chr5:1150311-1150329	13	4.000	N
Chr5:1156449-1156464	1	0.500	N
Chr5:1160168-1160422	235	233.990	24
Chr5:1161328-1161344	10	1.738	N
Chr5:1163622-1163637	4	0.917	N
Chr5:1170474-1170490	3	0.535	N
Chr5:1179826-1179842	89	50.009	N
Chr5:1180531-1180592	435	393.240	24
Chr5:1180911-1181406	98	77.322	24
Chr5:1181662-1181677	0	0.000	N
Chr5:1182112-1182130	0	0.000	N
Chr5:1188197-1188313	1074	529.589	21
Chr5:1193918-1193932	7	0.304	N
Chr5:1202098-1202113	11	3.133	N
Chr5:1212651-1212666	6	1.810	N
Chr5:1229471-1229500	3	3.000	22
Chr5:1230489-1230522	10	10.000	24
Chr5:1251909-1251924	14	13.072	N
Chr5:1260120-1260135	19	6.335	N
Chr5:1289478-1289494	1	0.333	N
Chr5:1298519-1298537	15	13.416	N
Chr5:1304664-1304680	15	5.416	N
Chr5:1309791-1309809	670	562.800	N
Chr5:1320301-1320311	2	2.000	N
Chr5:1321857-1321872	97	96.040	N
Chr5:1322913-1322949	2	2.000	24
Chr5:1323194-1323258	8	8.000	N
Chr5:1326592-1326607	1	0.167	N
Chr5:1326835-1326851	13	6.217	N
Chr5:1340486-1340508	1	1.000	N
Chr5:1347047-1347251	5	1.500	N
Chr5:1355135-1355150	1	0.250	N
Chr5:1358547-1358558	1	1.000	N
Chr5:1359397-1359411	16	1.142	N
Chr5:1361662-1361663	1	0.500	23
Chr5:1364485-1364499	2	1.000	N
Chr5:1364928-1364940	1	0.500	N
Chr5:1375645-1375662	9	2.917	N
Chr5:1389220-1389243	0	0.000	N
Chr5:1390818-1390832	6	1.238	N
Chr5:1392947-1393130	44	20.372	N
Chr5:1393929-1393942	4	1.200	N
Chr5:1398532-1398548	34	20.223	N
Chr5:1410424-1410468	160	160.000	24
Chr5:1410767-1410983	11	10.499	24
Chr5:1411203-1411472	20	17.750	24
Chr5:1413601-1413616	14	3.500	N
Chr5:1425909-1425923	30	10.668	N
Chr5:1427440-1427454	14	11.000	N
Chr5:1434371-1434385	1	0.500	N
Chr5:1438188-1438203	0	0.000	N
Chr5:1442102-1442124	7	7.000	N
Chr5:1448537-1448551	2	1.000	N
Chr5:1449831-1450027	10	5.067	N
Chr5:1457505-1457596	138	137.503	24
Chr5:1459490-1459501	4	2.400	N
Chr5:1461596-1461611	11	4.666	N
Chr5:1463419-1463435	17	12.833	N
Chr5:1463840-1463854	20	7.334	N
Chr5:1471043-1471058	5	2.722	N
Chr5:1471372-1471388	112	23.554	N
Chr5:1472934-1472948	28	14.000	N
Chr5:1477968-1477981	3	3.000	N
Chr5:1482632-1482655	3	3.000	21
Chr5:1486725-1486867	40	38.404	23
Chr5:1488381-1488418	4	4.000	24
Chr5:1490315-1490329	45	17.573	N
Chr5:1495820-1495834	2	2.000	23
Chr5:1497259-1497276	2	0.500	N
Chr5:1504067-1504081	1	0.333	N
Chr5:1505939-1505953	2	2.000	N
Chr5:1507694-1507699	3	3.000	N
Chr5:1511214-1511236	2	2.000	24
Chr5:1515150-1515306	73	68.153	24
Chr5:1516168-1516346	208	201.406	24
Chr5:1518758-1519053	415	366.570	23
Chr5:1529554-1529569	9	1.800	N
Chr5:1530406-1530410	1	1.000	20
Chr5:1532168-1532203	0	0.000	N
Chr5:1534831-1534845	5	1.373	N
Chr5:1541455-1541470	6	2.036	N
Chr5:1557303-1557316	8	2.334	N
Chr5:1559592-1559608	16	10.166	N
Chr5:1560000-1560008	2	2.000	20
Chr5:1560386-1560408	1	0.500	N
Chr5:1561238-1561252	22	3.144	N
Chr5:1564939-1564954	5	4.111	N
Chr5:1575537-1575553	7	3.000	N
Chr5:1579523-1579536	0	0.000	N
Chr5:1580139-1580156	42	15.292	N
Chr5:1587835-1587848	13	5.347	N
Chr5:1589641-1589657	118	38.480	N
Chr5:1596771-1596785	4	0.444	N
Chr5:1599307-1599321	1	1.000	N
Chr5:1606411-1606433	5	2.250	23
Chr5:1613755-1613770	3	1.000	N
Chr5:1619314-1619497	22	12.353	24
Chr5:1620776-1620791	13	9.083	N
Chr5:1628525-1628540	160	57.312	N
Chr5:1634789-1634805	2	1.500	N
Chr5:1636395-1636409	10	2.500	N
Chr5:1655212-1655330	12	11.500	24
Chr5:1657086-1657100	1	0.048	N
Chr5:1668180-1668194	2	0.143	N
Chr5:1676731-1676805	21	17.850	24
Chr5:1685549-1685563	6	2.591	N
Chr5:1686141-1686156	11	1.522	N
Chr5:1686441-1686454	2	2.000	23
Chr5:1686708-1686710	1	1.000	22
Chr5:1687243-1687260	2	2.000	24
